Id	sexo	ind	vista	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30
f6	f	f6	l	0.009795440562864821	-0.05435235547129741	0.0034186276038234075	-0.03656951040505604	-0.006089881854754606	-0.002497682381222336	-9.84043253194141E-4	-0.01047940702238873	-0.001302442762475237	0.010584857328081822	-0.003371165009687194	0.003927657828736819	-0.005321220913045323	-0.0020750664958930276	-0.013643602132952973	-2.037440770243086E-4	-0.004758980439511751	-0.00498927257519769	-7.33901353831995E-4	-9.271368309155377E-4	2.650213133828386E-5	0.0028139088226669566	2.5829745010467814E-5	-2.823311933899095E-4	-2.0795052263131815E-4	1.3684103723530578E-4	-2.0172322352658397E-5	3.24350889442508E-4	-4.9228000656616875E-5	-1.1033710166228862E-4
f7	f	f7	l	0.08754679053429089	-0.07239302382644755	-0.013708163239910663	-0.01214497912293952	-0.001245640156088607	-0.010726655205663927	-0.011858868678229969	-0.005514226658410674	0.010012328398202545	0.002220911024361361	3.435944605498879E-4	0.004522594125267816	0.002011622647125216	-0.008343443821584452	0.0030657248487804484	-0.004635855382204072	0.003919740241546114	0.005503731786119573	-5.802397605232301E-4	-6.868731180315665E-4	8.188953022340538E-4	-1.8994349090899459E-6	-0.0014717932305926178	5.529199531029957E-4	-2.2665402594329673E-4	2.077172562859838E-5	3.250917680211742E-4	2.5846713733578154E-4	8.738441368549832E-6	-1.4380104763030686E-4
f8	f	f8	l	-0.021458427100148295	-0.04868865310470291	-0.00896033358955517	-0.002193904677061277	-0.008570711096507574	-0.0011590722647702657	0.006865508942763703	-0.0014512710928537601	0.005166165177679559	-0.014063415239551808	-0.006501310485819464	-0.007758229934189813	-0.0034963037758664432	0.0033351750526226767	-0.005087638507116029	-2.6077834514124385E-4	0.0024143413387390585	-0.003010282766478566	7.234660164527427E-4	4.487695867438676E-4	0.002110031254518813	2.2418821375342615E-4	-9.02610368900947E-4	6.000152102048281E-4	5.860049059339721E-4	-7.730537470702448E-5	-4.865587958959956E-4	4.6496232356994305E-5	-6.855164044582417E-5	-9.544360916972012E-5
f9	f	f9	l	-0.0030062866688553977	-0.03466378485029109	0.0015927161259727783	-0.002312082387427282	-0.008920129430399255	-0.004076456918363375	-0.003309896013315955	-0.008503690918452269	-0.0012011421868748295	0.005140225935153075	0.003309256377669132	0.0037526239390451546	-0.0020140625778831763	-0.0016292653693609255	0.003966477130298686	1.6087955828165946E-4	0.0018358793114166157	-0.0046802188836176355	-3.931497109042662E-4	0.004636004029770191	-1.0422140959807957E-4	-4.2263240472365735E-4	-7.385216930275889E-5	-3.5092228867453397E-4	-0.0010428401420985508	-1.9279845145270388E-4	-1.6478077889683506E-4	-3.017060500476713E-4	-3.0383805171380873E-5	5.093600231504392E-5
m1	m	m1	l	0.006778875276711078	-8.681043991914343E-4	-0.022156346785545372	-0.006130716612183894	-0.004229539340779138	-0.008191077728479263	0.0032888840299842882	-0.015213441663960402	-0.012901508864210627	-0.001324269506266206	0.0033607325313586523	-7.676358957884937E-5	0.0029001757233109273	0.001417697695348579	-0.0053523380102523145	0.0012865682028533401	0.0031363173657089636	-0.0024750405325740547	-1.412650522103179E-4	4.6448757996061076E-4	0.0015305408369301384	-1.7515918223918363E-4	7.225740527226476E-4	-2.81949357733908E-4	-2.252297727046602E-5	-1.4106390892931362E-5	5.649904471823447E-4	2.1144506502114157E-4	5.591757249531767E-5	1.094704938087569E-4
m10	m	m10	l	0.004009452980179399	-0.02529316118243614	-0.023618756148369318	-0.02446967428326782	-0.004839586107372447	0.014130005664694757	0.0021404954816400027	-0.009125247742318463	0.009182727462249693	-0.004631535091323344	0.0020308693188937224	-0.01006004840553391	-0.002032282821138609	0.0016996771331584417	0.006517209085328014	-0.0060138168805043595	-0.0035669900253958156	0.002447875826648853	0.0033874257038665713	3.907698766671098E-4	-8.452649728477158E-4	0.0010633933865010089	5.602204309898475E-5	-1.838933805871759E-4	-2.9502414702658184E-4	-3.7681358719034175E-4	-6.67783049272257E-6	6.26403783010423E-5	-3.1640931847271605E-4	1.6981662960194652E-4
m11	m	m11	l	0.024082399590787222	0.009763575691194319	-0.010098615148640445	0.00793977980729571	0.01437184499503206	-0.005311296667574458	-0.013945604288002934	-3.8416732895440433E-4	0.014107102637971282	0.008052276976771083	-0.003927050712054681	0.0028445165794517124	-0.003171822655363989	0.0018427929057980965	0.0031542537860758902	-0.005612763334084553	-0.0017858761611025111	-0.0028178729763372783	-0.0012929802056556576	-6.407931847244096E-4	0.0018675716429691147	0.0017117786535923922	3.266866047848577E-4	5.658516212383197E-4	1.8880669057025953E-4	6.519809104311601E-5	-5.695485830390022E-4	3.8040808996474463E-4	2.611994502735705E-4	4.8745015134311144E-5
m12	m	m12	l	-0.043643676997090944	0.010968709201619723	-0.014290940549131714	0.013830596031550747	0.02073258516323115	-0.009754045758734495	0.0023170504596518753	-0.01652501731033547	0.0017021958683178743	-0.0019861607590259457	-0.0010237957482097616	0.007719232788521214	0.00893799487262357	0.003610715495956332	8.122059704946084E-4	-0.0010730895853483854	-0.006370624861357043	5.840175534492905E-4	0.0036457830758369466	-5.581010474325272E-4	3.540916349266286E-4	0.002237738743331509	1.2785605406255736E-4	-7.632132612031882E-4	-3.864533304460526E-5	2.1231085826834382E-4	-3.0715627098628923E-4	-4.955972279522328E-4	3.3460441456211994E-4	1.0426596091301718E-4
m13	m	m13	l	-0.006163653730709645	1.8625461464584064E-4	-0.0374628221714057	0.010563711908931794	-0.014562015673079597	-0.0106741466960187	0.009439821712932986	0.00799652950376251	-0.007407421671228851	-0.015047130619347045	-0.003041973616764637	4.9864718141590623E-5	-0.0025140595526010464	0.0022792422997102548	5.955334256142236E-4	-0.004112237280314731	-0.0036109317428013915	3.4608230074150803E-4	-0.0020284046023963777	-8.17704650535908E-4	0.0018908627428371842	5.941184299700455E-4	7.047063129109587E-4	8.596812520723766E-5	5.479440327851009E-4	1.0218530869471418E-4	3.680033363075172E-4	3.008871942417217E-4	1.26524217975229E-4	8.606649363229431E-5
m14	m	m14	l	-0.0510202258265062	0.04418871558084427	-0.007412122244928234	-0.018599788616523394	0.019301934296665095	-0.004646545387293782	-7.298350086641565E-4	4.090057910341871E-4	-9.893310941879304E-4	0.007398991791457894	-0.0018438708514284551	0.002679152596534614	-0.0037094938854899877	0.0031654214501494254	0.003087106879643975	0.0031654557268259963	-0.0023448611100296136	-0.0069009907192938485	-0.0024944112480911923	-2.122789213413372E-4	0.003022834894168909	-6.977521132935924E-4	2.118574933991429E-5	1.8994298976898955E-4	-2.615310732281533E-4	8.673048338989488E-5	1.0605837622947587E-4	-3.4757183937791464E-4	-2.5822635583097657E-4	-1.3809715041712903E-4
m15	m	m15	l	-0.020786013360004043	0.015085954732901067	-0.005493971267748415	0.010204228457558398	0.0010928882414471164	0.006921910727554376	-0.008050788837173391	-0.0061241502541803	0.004938150454666934	0.004226300574259472	0.006480926056669159	0.0054546915451555685	-0.0027882163564531197	0.006219060104744619	-0.001344650702630331	-0.0014014746492674202	-0.002388846983539184	-0.00251017635348617	-0.0012702427149846904	-0.0034003097045603578	-3.93218562760624E-4	-0.001428403989135296	0.0012545077703037164	-3.636043102573928E-4	-5.006676073372604E-4	5.410550065862263E-4	-8.407114158959931E-5	-9.893152271979555E-5	-2.570489252849961E-4	1.2380196810700395E-4
m16	m	m16	l	-0.01987446098494519	0.03445131192541882	-3.9015637259938706E-4	-0.018788302716054216	-0.00985485866191377	-0.016859706917956376	-0.01181695278333056	0.0035691650376277837	0.006633914987606224	-0.003800610974523771	0.004552361675585767	0.0021695592194409035	0.001674124207711732	0.002759213315392395	-0.004012852023880431	-0.006560538510398798	0.0030014425387470726	0.002153473630420122	-0.001733349950430975	0.0011036401846205163	-0.0017606330302154917	-6.57977769989154E-4	-3.7576624046227296E-4	7.510561207869508E-4	9.070166990004033E-5	-1.0634573386064842E-4	-3.2121858010277106E-4	1.8655402908551372E-4	9.444971327999891E-6	2.1799096065459438E-4
m17	m	m17	l	-0.01809846080826032	0.024262870713242034	0.0034671429657105487	-0.0074935418380074744	-0.005544407915596213	-0.013743001053563474	-0.002432491711913736	-0.006863018982136802	0.0038016791512533185	0.0025310507213998587	-5.720637992018874E-4	-0.0025590844041865814	0.003324170902765003	-0.0012416860301972044	0.0016052468557754599	0.006035479014290263	2.272869038675523E-4	0.0016417060542107216	-0.0018232680113739641	0.0012167255922559	-0.0013392672511537004	4.246840955164128E-4	-4.349660617225861E-4	-8.316700656074059E-4	-9.156001295023453E-4	2.0426208254828188E-5	1.317617849605744E-4	-2.412636502598331E-5	4.815692091845651E-5	-4.404477946671217E-5
m18	m	m18	l	0.040311948895463134	0.006394873624713556	0.003704731892471747	3.6553784719519896E-4	-0.010766099911736897	-0.006066083264057088	-0.007302521553535429	0.005409418060457284	-0.004250681394402732	-0.008988363219614057	0.006651010261148193	0.0016769028277558986	8.229929173072376E-4	0.0035440403849299144	0.0037504402246772454	-0.0037787516595945403	0.004682675263721467	0.0011590581692735252	0.0016786233644985578	-0.0026865677929470105	-0.003383636110194613	0.0029269124553124677	0.001022814333552338	1.552722058042022E-4	8.391443216351196E-4	-2.3568679934532987E-4	-1.279313058226482E-5	-2.3828380633036516E-4	-9.473998645305175E-5	-3.197565676162987E-4
m19	m	m19	l	-0.018305629981689185	0.019819526287990497	0.00175595332892801	0.003644836665035583	0.0017799265670157623	-0.010291459720351845	0.020114137852884857	-0.00798816777889234	9.803753110699661E-4	9.091326202303384E-4	-0.009375567648490696	-0.0020594655584460497	-0.0059633515606839676	4.714601242366981E-5	-0.00489705729680661	-0.002659094746279496	0.005397559615334738	0.005607147654896986	1.4662647275178863E-4	0.002127155503144197	-0.0010065278021197336	9.173546006613716E-4	-3.6904635979073067E-4	1.6005499195157402E-4	-2.1464771569456144E-4	2.6983632604098617E-4	1.6762861843408515E-4	-3.535898067027533E-5	-1.302971495382633E-4	-1.600836585777902E-4
m2	m	m2	l	0.014233485245224246	0.023464223067136056	-0.01927589264948491	-0.004064493969396983	-0.010067578156192311	0.0010871939969384122	-0.0062047296686403575	-0.002800717097584818	0.0037012820186998626	0.007661509949791629	-0.011067930628251543	0.006971118664119118	-3.679584559859632E-4	-8.17560618224917E-4	-1.6616310059543513E-4	0.001957347002332827	6.006840391471734E-4	0.0010704148816083215	0.006856933808104802	1.726096932848797E-4	-0.0038501268529263135	6.979338483080892E-5	3.5496085903451754E-4	-6.029322003660336E-4	3.979082379524794E-4	-5.748130161493241E-4	-2.699524425914719E-4	-1.4826337057132723E-5	-5.732913781952807E-6	-1.1853311088677479E-4
m20	m	m20	l	0.011615573319764603	0.020712904645568766	-0.010841143857551349	0.0013658173012844788	-0.013092435061850573	0.0012258040290089943	0.020366914968148783	-0.008893642397889093	-0.009442187960707633	0.015209311318848957	0.003968681887213838	0.006567436004676354	-0.004404999935512202	5.321323353301916E-4	0.001976685815571499	1.496829020274825E-4	-6.600814457282723E-4	1.4082099279372928E-4	1.7453979820992007E-4	-0.0021940967171331996	-0.0034660257856355212	-0.0010786380690923714	2.443276161903495E-4	0.0014959794279638266	7.006637810030895E-4	-5.268623221845091E-4	3.965260347064752E-5	5.241494853553785E-5	-1.0815630340022904E-4	-1.8297855102084935E-4
m21	m	m21	l	-0.0025133028078250467	0.028247104019676488	-0.0024903284016838906	0.016281310903103006	-0.0019049216581746796	-0.0025377645775355824	0.0034036909820434284	-0.002949485780925971	0.001691087688566496	1.560657971058744E-4	-3.6437371791634224E-4	-2.9741627452609305E-5	-0.0014273309426815698	7.168600125867393E-4	7.589727077822059E-4	0.0090550919140282	0.0013076725790806027	0.0022444490366316126	-0.0034845732573112152	1.4425546854832534E-4	-0.002941311111491851	-0.0013299430961156737	-2.0333976975806607E-4	6.555459715603805E-5	-1.4519117152120693E-4	1.453744968442689E-4	2.562417285731444E-4	4.3869122807494685E-4	1.6763415879683405E-4	1.277095376174704E-4
m22	m	m22	l	0.014141771520494322	-0.006709270068730334	0.026982117535893597	0.02992507316977917	-0.008993598287292884	-0.01665210672395824	9.789385373940665E-4	0.008458064311140642	-0.007844982781289766	0.006011378571744404	-2.43485166085929E-4	8.046918227457847E-4	0.007495802405593326	-0.006943315014869746	-0.005458338090770724	0.00244045272806784	9.655676422398667E-4	0.0011956557785330639	-0.0025683378221812835	0.0024248070184921897	0.0012463317318421564	-2.098527546798494E-4	5.26036132234819E-4	1.820756041922298E-4	0.0012230420827615584	5.752762285887123E-4	-2.5444382665081933E-4	-1.5087112081919938E-4	-2.2379959894150173E-4	2.650186187170106E-5
m23	m	m23	l	-0.019004335054175557	0.0353865775086198	0.020520527105638238	0.002130941537790672	0.011399266686175167	-0.0024467904101142133	-0.0040503642036886075	-0.011478801528354983	7.214123053697021E-4	0.00706885474782293	-1.9141716380265594E-4	0.0033881435993615727	-7.037021828342208E-4	2.3618960999365063E-4	-0.0028876808902149804	0.0020160552518662094	-4.266936395282553E-4	0.0034576553359796005	-0.0014948125264784358	0.0013707704958332274	0.002220819223364055	0.002465449613616189	-8.602314834789673E-4	0.0012415053388078632	1.5960225773599065E-5	4.642977332354631E-4	9.695593575614405E-5	1.4617748013452499E-4	-1.1346490525853093E-5	4.322267346420892E-5
m24	m	m24	l	-0.015272104180752612	0.029089569727069046	-0.015189637060885379	0.014210382279287694	0.010453223920694966	-0.0025286489389127927	0.005346053513090988	0.004389772747804204	0.005546825656790235	0.005300074204823357	0.002217056091396776	-0.006897102238484155	-0.005272932662358092	-0.0073437304970831755	-0.006505381650433422	-0.001663070054859282	-4.6020342695143423E-4	-0.0015838045989385518	-6.493197046695404E-5	-5.415634426514033E-4	-0.002834472432665561	0.0010185967002964802	9.044581264712936E-4	-6.382308955279756E-4	2.0054446956079344E-4	2.0756366044879723E-4	2.326494596701246E-5	1.4985118598219766E-4	-3.427540540189045E-5	-1.2944661556408098E-4
m25	m	m25	l	0.00627817953506253	0.01774527168421134	-0.007080676233435586	0.019000764458574303	-0.0020093723424727734	0.0047604597321506716	0.010238787157885527	-7.964513682538099E-4	-0.003593007965349427	0.001052912799339045	0.003745984234336004	-0.0031755443004192947	0.00549846501695978	-0.008179147812418635	-2.739200020913614E-4	-0.00198998618406474	-0.007907307606319363	0.005156666110119367	0.0014187657106927635	0.0024371482290230164	-3.649606068078749E-4	6.724253213873624E-4	-0.001150647924880156	-9.526596086728492E-4	-1.431946766816606E-4	2.701190865792329E-4	-4.6166710248319784E-5	-1.163580106984536E-4	6.75614573017791E-5	-2.2560611513285005E-4
m26	m	m26	l	-0.013683647349343606	0.023652881152427828	0.003489697180217042	9.417710068753628E-4	0.008087324485000373	0.0021288904720205403	0.005030428149608662	-0.0066201815262377905	0.0020274594044521104	-0.0095436734464691	-0.0025311293616742166	0.006670200488218924	0.006716045611317814	-6.598245238714309E-4	0.003833228927170036	0.0016198625587948829	0.0012972128653774926	-4.618842950205881E-4	-9.062842316822996E-4	0.0026878266886976583	-0.004117755241960961	-4.419417498383504E-5	0.0012163342266664323	-6.203229395921621E-4	-7.417587652772746E-5	-2.7940985824055154E-5	3.553371491628426E-4	2.911904165056804E-4	-3.2972524960339807E-4	-2.0680920314017194E-4
m27	m	m27	l	-0.018576902423302122	0.07163483688738669	-0.014964949478561373	1.0652774694071851E-4	-0.013251671833473184	-0.006246472789735771	-0.0018584670042449591	0.002172579624856686	9.605004875087729E-4	0.0032380351281168828	-0.01573792605346761	-0.003147222492497914	0.00880003446158546	0.009066995705295577	0.0032664916720316003	-0.006873177458970901	9.749557422802256E-4	-7.190883726667702E-4	-0.0017058725347772665	-9.256955465185643E-4	0.0016062337189353061	-0.001296109537840811	-6.377061309530141E-4	-8.003405414242282E-4	-9.483659938361473E-5	-2.687896459813184E-4	-6.963141978479629E-5	-1.1597145352353582E-4	2.3803886823517173E-4	-2.732428821608025E-4
m28	m	m28	l	0.04434836513851491	0.02384271328456959	-0.003152614233590185	-0.008076288029491572	-0.01863620111382168	0.0015839408639147265	0.0026441721804471327	-0.004906740572773157	-0.0069533148444411936	-0.008122792714801975	-0.004053440522438287	-0.010209856992236734	0.010895829464942455	0.0026636676072987336	-0.0023971493774135686	0.004281283568824085	-0.002510672736455731	4.5224466440156266E-4	-0.002855841378137706	-0.002142091183980558	0.0010953288957339792	0.0015568690057111312	0.0012629217879430478	0.0018463054334007724	-5.415954940537046E-4	2.635275085179371E-4	1.3199260059888187E-4	3.4305333616897337E-6	-2.2875974309862857E-4	6.129490864469486E-5
m29	m	m29	l	0.010492521627345605	-0.005876114943197	-0.009439162408015355	0.023281346796532047	0.003373648112305067	0.004753104143549949	0.0012888298010044505	0.005407109057056476	0.004603242709905117	0.0012559934698391573	0.00782727180816601	-9.888059237909157E-4	-0.0020367940102140212	-6.197702993129183E-4	0.0073727646893589575	-0.0016309415748811114	-0.0037738932669695194	0.0022308416920432633	-0.0010860790287024738	0.0011843509195814932	1.7046706647863574E-4	0.0021753750969787963	8.25852655617019E-5	1.0868156303801099E-4	9.91913414749854E-4	-7.086047100093163E-5	-2.1779252137648904E-5	1.6316049575731045E-4	-9.604835018525422E-5	-1.2835796068703478E-5
m3	m	m3	l	0.07548248829696942	-0.020291882502172412	-0.026791865795982438	0.0024026869218769704	0.0038719421767383767	-0.011393703463420867	4.322881142478094E-4	6.1629859786132E-4	0.0071571992676027815	0.007562010676947777	0.0016067171063357528	-0.004318578312398613	0.0026899374258463034	9.033545536521326E-4	-0.003228412812715008	0.007112504718426569	0.003041769669390953	-7.536764412175411E-4	0.006658889716123885	0.006211681460637889	0.0018332714531909232	-1.5210746883896978E-4	8.301559947433937E-4	-3.525017094651948E-4	3.8596999284611555E-5	-3.3677330621399953E-4	3.585900093548342E-5	-3.4307553523915555E-4	1.269181398913391E-4	-5.064177454568435E-5
m30	m	m30	l	0.014493684257973241	0.04235294493752942	0.007533332326893495	-0.017782107547124927	-0.004206439671228481	-0.003081549418385522	-8.440259840331106E-4	-0.004068102884344888	-0.007348735224735328	0.001019668280891891	0.004343054555588997	-0.0015306372374374359	-0.004915035955714934	0.005208673175202497	-0.0019432555581352401	-0.004718324717119623	-0.005321708431323513	-0.0024798929711375445	0.0018185345545513576	-0.0014085540552683587	-0.001277373099279781	7.351926568950557E-4	7.411022066985526E-4	-2.45494923916466E-4	-5.350048411771651E-4	1.3945708253356717E-4	-2.799164978662861E-4	9.011376234040999E-5	3.2080032449213986E-4	1.9400973056371356E-5
m33	m	m33	l	0.06057410282813231	0.011988532010752374	0.007724918752999965	-0.012932381614270004	0.012615719530645483	0.008774898199560732	-0.0026931499905584223	0.0033404336360450516	-0.005639021377471856	-0.003383511250663309	1.7009915165040122E-4	0.0028404080330214493	0.0056098594636157795	-0.0014223481257653976	0.005082813055084528	-0.0020617282053971	0.0011389416833999543	0.001800092279545661	-0.0028862188680026184	-0.004314818757436573	-0.002148510797671801	0.0015654281351850118	-2.596132504330967E-6	1.8140785489516157E-4	-3.702592032311428E-4	1.5032669634796377E-4	-1.3078040257591015E-4	-2.7238971467600213E-4	-1.7210460027399524E-4	9.613719576600401E-5
m34	m	m34	l	0.03130048030672774	0.03714765720954236	0.0023241178720551587	-0.021078487875394906	0.0032648454358444037	0.009817131022350859	0.0010810914013599463	0.0033800121378299883	0.0024826337434914474	0.00543995314988296	-0.006553433230435365	7.944591310985061E-4	-3.22846046084801E-4	-0.0031622654271037587	0.001517521591707993	0.0027838623130477646	-0.002701064650106933	0.007151334014657942	-0.0025651539415981073	-3.987027642506861E-4	0.0019137994716167265	-0.0011426255266293644	-9.133633713734211E-4	-3.543874139879447E-4	5.446960108127258E-4	-3.0845918333279065E-4	1.1627567349669883E-4	-3.0022649646078406E-5	1.4483149632746225E-4	1.756763245213808E-4
m35	m	m35	l	0.020200341413015657	0.03504827414094965	0.01107407438237256	-0.004869974884289023	-0.011002271725709662	-0.007272132329901602	0.002008688360666009	0.004744851023042486	0.010650406657570216	-0.012594405741490578	-5.994299506558343E-4	0.011496695467002811	0.003993841676619897	-0.007360779622535617	-0.0042068270061989925	-0.001794754552633369	-0.0027021994359497014	-0.002952780041922245	0.004000817100921183	6.280300291094963E-4	0.0013555478164098416	0.0013376704615140908	6.71397262507803E-4	6.806560412880337E-4	2.0596418425233534E-4	1.8576854264889918E-4	2.1019211875887583E-4	-2.3623484364196183E-4	-2.0790049046755883E-4	1.6365699292630886E-4
m36	m	m36	l	0.007713957787953888	0.03655123332538539	0.006272622506383996	0.0058474642216486275	0.0063224651940719315	-2.4543020605966004E-4	-0.009713667233218209	-0.0016941370181261992	9.655913889524797E-4	-0.006722724075935331	-0.0028221264232197083	-0.006447379729669342	0.0036305866926368176	-0.0016092737667807106	-0.002838686198103536	-0.0037047378895950743	-1.1411864838917294E-5	0.0046193196416217	0.0059407530596853305	-0.004626249678187869	0.0019227846229110859	-0.003266058686811289	-4.8405289839429603E-4	6.758733764211514E-4	-8.278301218448438E-4	3.092606403892091E-4	-3.8374022323619226E-5	1.7258127212974722E-5	-1.0458944068746354E-4	-4.296057062312771E-5
m37	m	m37	l	6.396984290902394E-4	0.03135470590906719	0.00473100661741668	0.011824257305329247	0.016727380078108613	0.01073177533797196	-0.0025047915404330136	0.006866906611679319	0.0024664651342360053	0.0014919264739265388	-0.00410755972418315	-9.528211048009439E-5	-0.0034308977364832204	0.006736873780151644	3.1917710283149226E-4	0.0017570999941062223	0.0017364652371439464	0.0031342809310297933	0.006011906953160557	0.0013174017785669682	2.524746199628995E-4	-7.94924876654208E-4	-5.459534196374303E-4	-5.888269237000517E-5	-1.3688292933081495E-4	-2.0156494324255898E-4	3.2035064182697775E-4	6.565818170755743E-5	-2.10494352133114E-4	4.0332714543602644E-5
m38	m	m38	l	0.04291816248890133	0.022911172462815807	0.010381282668424915	-0.003843395613443641	0.0035084079954386164	0.018131709562712865	-0.004049199996221153	0.0026249580209734957	8.400653041150102E-4	0.005924162524485802	-0.002744083586399068	0.011604660584789763	1.0514234636450838E-4	-0.0037721199279318073	0.0052178272557470845	-0.00268191674145403	0.007403657678600581	-6.775645182161629E-4	-0.001161812499780416	6.040578235471604E-4	0.0023757720332692163	1.9885431292577995E-4	3.113372004721008E-4	-9.712458452726371E-4	-6.414536274978499E-4	2.8978929082471624E-4	1.27007596980367E-4	9.842860236209441E-5	2.0325275281548336E-5	-7.545525911642131E-5
m39	m	m39	l	0.0011391335185945775	0.039835597025802146	-0.010844906947608124	-0.00972410843616384	0.00255731478308532	0.01646842536215629	9.224623162574483E-5	0.0010601250153552317	-0.001674192952257742	0.001835100134796189	0.01122892035068298	-0.0032454872573840364	-0.0011545202008995178	-0.001418073384136157	-0.002436980111161398	-0.005280553870500964	-0.0012605118770201446	0.002340228548005969	-0.003314238753393392	0.003765492086103321	0.004198818490391702	-0.0020092571199270093	-5.2100531851527086E-5	-2.7488315631772164E-4	0.0016342056404319337	-3.767295510033223E-4	-4.7585190948244493E-4	1.2847437066411532E-4	-1.3658978505228018E-4	-1.3999042447053795E-4
m4	m	m4	l	0.031014144505480564	0.007516863044515599	-0.010325889013700407	-0.0011822443935226368	0.012441425692579524	-0.016473552112646297	-0.007271897624960689	-0.007240041891669439	-0.007172519714821875	-0.0054784890808876035	-0.004181635252533236	-0.006190488402465558	-2.7952399140867407E-4	-0.006813536437334145	-0.004386647231657762	-4.6587297543303685E-4	0.0014440880669249947	-0.006429467687493024	-0.0024263773290283713	2.9710117389843144E-4	-7.056882868082706E-4	-0.0024839221401459417	5.372678720580589E-5	-3.6164397295670455E-4	-1.3483795545124136E-4	-6.822199754853708E-5	7.928830864898132E-6	-1.7708360803469938E-4	-2.0497082616772056E-4	-1.4043416901317502E-5
m40	m	m40	l	0.02377145700676094	0.011680184082454194	-0.005233700941728841	-0.0043851934960048725	0.007376080184758406	0.025307718371351366	-7.950335364245546E-5	-0.001164209592406147	0.00661327725209406	-0.012709183599746517	0.0037105029650045655	-0.0023687834759828154	-1.1129745758955349E-4	0.0015774512208438206	-7.200207275981308E-4	0.00163904251497779	0.0019633829043144307	0.0013260283364507726	-0.004826862056205472	0.0031998151580198836	-0.0011376220559859902	-1.0937032501774006E-4	0.0012934683042777396	9.695094403459391E-4	2.920122154823942E-4	1.022645014968366E-4	1.8068965904584496E-5	1.0991693125181838E-4	2.916376546818718E-4	-3.8217137241547666E-5
m41	m	m41	l	0.023283563983528394	0.03499735772068145	0.0022128388644089714	0.0022582648317774853	-0.013056993345223028	0.002401897902221368	0.0024509356012637393	0.005340838720942651	0.013995454914594287	-0.002083840813225623	0.004535113589984211	5.1793032787933E-4	-0.004965495031911417	-0.006542459833621217	-0.0028982427098326697	0.001287412786804036	0.003604918073085159	-0.0036558756591567507	-2.901677638323715E-4	-0.0017313931002498114	-7.680045708614723E-4	-0.001422400679495518	-2.2480016494161228E-4	-4.897163980055057E-5	-5.947944237711953E-4	-5.11700061084266E-4	-2.7401478625854042E-5	-4.143303412440576E-4	-2.535830845914173E-5	7.537420676166344E-5
m42	m	m42	l	0.03582085115812514	0.006797030918238763	-0.0060994470043746985	0.0020287449376050716	0.006982914896835512	0.0061144708270359635	0.009981192568137624	0.011103459201054263	0.002377510233332969	-0.004055077436607508	-0.004100599408044187	-0.0026485237983720463	-0.009030320588377489	0.00565084303041838	0.0013818308372483827	0.0018165089327035	-0.0076333546927023176	-0.002056662757883154	0.0033593695924237534	0.00159957427837951	0.0016183103382445424	0.0017177798142408271	-9.212022028073424E-4	9.491428423293948E-4	-5.474367536960878E-4	3.5468412682195633E-4	-2.3234156912642562E-5	1.3528954349664924E-5	-6.455526239406708E-5	9.377760534629025E-5
m43	m	m43	l	0.06289828346634022	0.003603415518860223	-0.01170032639987414	0.0071837787717801225	0.006949102956971421	0.009284420982447358	0.0016644655351127462	0.008516197673705777	-0.015492992357345184	-0.007273332121394042	0.0033479858814607984	0.0043511398834297004	4.0198858190949784E-4	0.006745349371792237	-0.004321054387117841	-5.068627710111843E-4	0.006685541312481676	-0.0032801746444742416	-0.0030756730192458316	7.525384905888419E-4	0.002576748673073057	0.0031989686661842193	5.174531248545099E-4	-0.0010750719905346167	-2.659011225824518E-4	1.0264392840583699E-4	-9.265688362068697E-5	-2.1079537929398097E-4	2.985181273474178E-4	7.346527829009255E-5
m44	m	m44	l	0.026159764615341755	0.039495960825887064	0.0020816377269161053	-0.009774134110355888	0.006247596716119128	4.961899373298253E-4	0.0037900042115906396	-0.004739873467752847	-0.005519110573280375	-0.0012707500690578247	-2.4083993960471184E-4	-0.011136556670002759	-0.006136229516955591	-0.009473592472332744	0.00159705995263744	0.007332970799881818	0.0027882276315908906	0.0035590868880832466	-0.0012987325691840243	-0.00284265152114396	9.678803736158114E-4	0.0022831594494554055	-0.0014486539294768842	-6.414234875534661E-4	2.5115911643364846E-4	-2.819342816247133E-4	-9.29242267711028E-5	-9.547497197603575E-5	1.3181625969642944E-4	1.648255267244236E-4
m45	m	m45	l	0.04163373641531892	0.016148290469973233	0.0044004939309749795	-0.00201824593589564	-0.004068115811589923	-6.594366324603191E-4	-0.005447440925421829	0.008110877055466877	-0.012953430299895742	0.0028577654775663094	0.005421716011595444	0.008259757345946233	-6.849325196489519E-4	0.0022236089838207984	-0.003008931952499372	0.0015322501232139774	-0.003321518736949613	1.7497354533650765E-4	0.0019303254334098927	-0.003201279140661909	5.654918117820075E-4	0.0010453060349923451	-0.0019305636512621897	-0.0013765354679866804	-1.787656318308795E-4	-4.176355260654752E-4	-7.100844024442482E-4	1.1562790491221001E-4	-3.73641354291349E-4	1.3816941260028204E-5
