Id	SEXO	ind	vista	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19
m32	m	m32	d	0.011888981695931458	0.011925139867333389	-0.0014965285466616348	-0.013532303298081598	-0.014839285825857935	-0.006720892170867119	0.005269081700159868	0.004925856269410208	-0.007930876167747253	-0.0021045265491498773	-0.0014655507628470279	-0.0013228479317429229	0.0070189295858729146	-2.873138619092125E-4	-0.0010172731237860619	0.002347344415411918	-0.006056766180713423	-4.6524109438994565E-4	0.0019464046421334004
m33	m	m33	d	-0.0010672699411381032	0.02736701248454922	0.001513026387859232	-0.015919294084902103	0.0094541432728701	0.014276244363308899	0.008316952910425484	0.003265025339129765	-0.006955323983998731	0.009970303768542759	-0.0010872303665454231	0.003970093607378078	-0.004581351408218092	-2.998848284132272E-4	-0.003528052538023811	-0.006253510594739234	0.0013264629821281987	0.0010894461197666874	-0.0013206835433777014
m34	m	m34	d	0.01946092969424259	0.03547253382751133	-0.009420140913105444	-0.005075285278192437	0.009271517383169215	-0.013728378028008673	0.008573200844910308	0.003386967730467651	-0.0017718185888822003	0.0052947491781564415	-0.004409907865143479	-1.263190477303037E-4	3.466703624110808E-4	-0.0033146389658091835	0.006582584297452592	0.0018085217622225995	-4.8733323376448905E-6	1.1410463406767712E-5	9.750718384845839E-4
m35	m	m35	d	-0.009523411956483598	0.022824142892416084	-0.0014617667404195228	0.014028626181641964	-0.007271693592165921	0.01795571241051476	-0.011312408988722074	-0.008012341709246588	0.0035364793337589935	-0.002432817497305278	-0.00653359376213678	-8.17305173066196E-5	-0.0016105420925454292	-0.007939842158003729	9.345513913961599E-4	-0.0016018836769555302	0.0018766738417908258	-0.0019570194629995167	9.667911277976048E-4
m36	m	m36	d	0.01478767349163649	0.03358294504063236	0.0077415328863923724	-0.009654936875814858	4.4659146606005305E-4	0.009626932761281383	0.007746209861649952	-0.013999986919600908	6.742320510631962E-4	0.010442508082631401	-6.93096122775656E-4	-0.0037556377193730898	-0.0029668579083402466	-0.0017094119674701746	-8.144140011688695E-4	-0.004235783794142094	-7.654566940395282E-4	-4.853375168175438E-4	0.0012103439854925682
m37	m	m37	d	0.004423398747620143	0.01842467983777821	0.015018719909686758	-0.004248547714781461	-0.0031709903823093914	0.013659283279166542	-2.0944965511112172E-4	-0.005229881920810742	0.0013738696696684778	-1.7903317029728093E-5	-0.009050018667223665	1.7001415534270893E-4	0.001795021753013726	-0.0030986346178004847	-0.0037738280762622412	-6.933286805413102E-4	-8.561372650549365E-4	-6.688028870459211E-4	-9.761423087593033E-4
m38	m	m38	d	0.011393638792241615	0.02180277251583992	0.007701912205963363	0.0031711111298089994	2.2685968503430884E-4	-0.008153798130157288	0.012269119365145983	-0.003257727496819262	0.003276524789293092	0.007420017385062352	-0.019491392097091876	0.004061262846407029	0.008614427785260816	0.0037499789933784266	-0.0013048453306458785	-0.00414573751795178	0.002735926378952996	-3.304193022493254E-4	3.330480153572121E-4
m39	m	m39	d	-0.006217766562485348	0.015515132421879267	0.0038797976841925537	0.010654837727381843	0.0011732780160302273	0.00586009324269574	0.004458450123611066	-0.007726386680463537	-0.006249055114832495	-0.002365883268121656	-0.0060312220832953334	0.005992781166687759	0.004738922967552491	-0.005627455301495669	0.0013880629473413545	-8.749139354154148E-4	1.3406915364558075E-4	-0.0010915529385429686	-0.0017049914540418288
m4	m	m4	d	-0.010474525515717384	0.012157035178036816	-0.011199084891424778	-0.016902436295784726	0.007055403513962626	0.00626377073763054	0.01400715208867105	0.0070188742537947105	0.0028420187659202174	-0.0022536925962565995	0.006723107331431399	0.0031110237737117085	-0.003298328168233238	0.0016570787276119392	0.001095422358669117	0.007647608237767438	-0.001257548720471079	0.0013158365807672185	-0.0013963769367972268
m40	m	m40	d	0.020080447955709686	0.004350210838957142	0.0063705313270485744	-0.012163141019865424	0.0026775112255402874	0.013261568441492531	-0.007293514774901288	0.003054233749487699	-0.006222427807867435	0.0059636133436972985	-0.003670043584220117	6.545581619161736E-4	-7.030262816460776E-4	0.0022264269039491587	-0.00433752733674112	-0.002229839072489356	-0.0035968504021723015	6.012275007636232E-4	-1.1569256561592582E-4
m41	m	m41	d	0.0030110780038737905	0.015612727075171647	0.002735138110004953	0.011462529959107763	0.01477052489469962	8.175716404661216E-4	-0.00258308698885158	-0.004257494986522251	-4.6810101777404375E-4	0.007386210495233593	0.01018703192464433	-6.219280803508111E-4	0.011738771867628055	0.0021052478669874065	4.7768941299641387E-4	0.0017327808015000254	-0.0017783101225303233	0.0018386437798742466	-0.001272221248860869
m42	m	m42	d	0.013147698042637813	0.015861982526982465	0.0016990015326247246	0.009288497282330421	-0.0026393982092941396	0.005735596548524575	-7.573527274548702E-4	0.010206910427020367	-0.014789512613373471	-0.005194334062763408	0.007525830976774155	-6.483261032337935E-4	0.005847262053378244	-0.007023560060970671	0.0053932885208860405	-0.003247082939368164	0.0015564047590681698	-3.9641572485070746E-4	-7.549795369939706E-4
m43	m	m43	d	0.018727745190885523	0.015520104252620006	0.009629263625962994	-0.02028383418253491	0.010200911288858201	0.009014550295273921	-0.005807866933625264	0.002130962129887489	-0.0020286265500582728	-0.005112548411134745	0.001560765861087474	0.0070410865381627125	-6.4195975505084E-4	0.0012613420879163191	0.004204283164418164	-0.0032938651787807766	2.4780650790070125E-4	6.460609087769949E-4	0.0012721946372356518
m45	m	m45	d	0.004661344074774787	0.006472851202070829	-0.010515451115699117	-0.01467586072335401	0.004818288433921899	0.00907238689923693	-0.006237870098982354	-0.003186573912062016	-0.0044338675567234045	0.0027220101373001343	0.0052158371392037614	0.002325224541114392	0.0063852246525720495	-0.005410357404407632	0.0019966866676778385	0.004929365807492502	-0.001763575180625369	-0.0024427861400083484	-4.930638078925569E-4
m5	m	m5	d	-0.005352267403418641	0.005173852140036643	-3.939347121909649E-4	-0.013297157272299933	0.0054461535803737166	0.005450736654940369	-0.01599043256799211	-0.008669166788078768	-4.265968847390407E-4	-0.006560952158784323	-0.0014746166089456398	-0.0015569764821347625	6.28167934234671E-4	-0.0010423770935568013	0.0021230518860874455	-0.0010282544204276282	0.0023625825105746184	0.004551135254530095	-2.709730548671244E-4
m6	m	m6	d	-0.001097807098614913	0.01978210072851216	0.015216077599689667	-0.008384221663860826	-0.0032103478915347147	0.005033465254724151	-0.00888443504634599	5.242441630398575E-4	0.015736258215317003	-0.007083000993768979	0.003596568522827478	-0.0033085527268224375	-0.006400853145811272	-0.0035440312199941162	-6.228455279604381E-4	-0.0020201821135283756	-0.0018151017795644323	-0.0011092416260474322	-5.288972538329638E-4
m7	m	m7	d	-0.01457508931082151	0.010317818235256395	-0.009489580227728202	-0.015102767236977923	0.013742551538582785	-0.009681867685159553	-0.009879219015351048	-0.009375260330662293	-0.01502857975505375	-0.0029748860696319946	-0.0011386197694745741	-5.036213913638857E-4	-0.006116033414364135	-5.594415273801369E-5	0.006927664944678804	0.0031076931790548976	-7.151074537496317E-4	7.058160404371447E-4	-9.255644892374288E-4
m8	m	m8	d	-0.01862520719662225	0.01628342293140179	0.006940988133527982	-0.011655011176110647	-0.0019318881978519055	-0.005692279778026212	0.005850250781123529	-0.008335789964139832	0.0036631973654531946	0.006481452257841855	0.005169710135445123	0.0015918397022209895	0.0023705963118868635	0.0011612315187602923	-0.0054455245224663325	2.2468373047060852E-4	7.938109631899947E-4	-2.8032044340137554E-4	-1.8032520536434142E-4
m9	m	m9	d	-0.011811596040042309	0.01929485565618767	0.0029494543662196664	-0.0036107165695722482	0.017936208181150087	-0.0033128143146188022	0.0032401552120902995	0.0035198710774373607	-0.005571332929409149	-0.007750288572158405	-0.0034757019813423428	0.006294973849963308	-0.01188348561241676	0.0020418126640055186	0.004944655611807522	5.046348779243765E-4	0.0029714788144541236	-0.0036650157216473445	-4.706085122673036E-4
